MUN,ZONA,SECAO,ESTADO,MUNICIPIO,LOCAL,URNA,SERIEFC,DHCARGA,CODCARGA,DHABERTURA,DHENCERRAMENTO,ELAPTOS,ELCOMPARECIMENTO,LULA,BOLSONARO
36692,48,230,BA,JUAZEIRO,1830,1023672,5CB77795,20220928T085000,004616399573848944876804,20221002T080001,20221002T222524,387,318,250,33
36692,48,56,BA,JUAZEIRO,1317,1079931,47514EEA,20220928T110600,287444290059399511433374,20221002T080001,20221002T204339,394,336,274,38
36692,48,58,BA,JUAZEIRO,1317,1069571,47514EEA,20220928T111200,974313207428893894739935,20221002T080013,20221002T200149,393,335,276,35
36692,48,60,BA,JUAZEIRO,1325,1051473,47514EEA,20220928T111900,438959854874846744123823,20221002T081357,20221002T195500,390,332,258,50
37990,37,186,,,1066,1069261,800FE90E,20220927T150100,591757590427700078548614,20221002T081322,20221002T195340,409,312,253,31
36870,89,54,BA,LENÇÓIS,1023,1618748,A5E9B3E6,20220927T172200,961651969576542878087225,20221002T080358,20221002T175010,383,297,255,26
36854,180,358,BA,LAURO DE FREITAS,1627,2154945,ERROR,20220921T094900,841849345274701321294662,20221002T080001,20221002T180651,422,356,252,57
36854,180,371,BA,LAURO DE FREITAS,1643,2051341,ERROR,20220921T103600,165081037206809401503489,20221002T080102,20221002T173918,458,367,259,63
36854,180,378,BA,LAURO DE FREITAS,1651,2170236,ERROR,20220921T105900,882253529178916352287566,20221002T080001,20221002T184457,461,354,256,66
36854,180,380,BA,LAURO DE FREITAS,1651,2154636,ERROR,20220921T110200,538718369843738839932079,20221002T080001,20221002T185005,464,366,250,71
36854,180,385,BA,LAURO DE FREITAS,1660,2171583,ERROR,20220921T113600,468011840736216747250526,20221002T080001,20221002T180037,466,385,253,81
36854,180,41,BA,LAURO DE FREITAS,1104,2155147,ERROR,20220921T100900,670132060601256981126449,20221002T080001,20221002T190223,474,400,260,87
36854,180,42,BA,LAURO DE FREITAS,1104,2166183,ERROR,20220921T101200,831748335017012844926080,20221002T080001,20221002T183101,467,396,266,79
36854,180,420,BA,LAURO DE FREITAS,1686,2155265,7EC89F96,20220921T100700,720637222286169192648942,20221002T080001,20221002T185709,460,381,251,89
36854,180,446,BA,LAURO DE FREITAS,1716,2209450,7EC89F96,20220921T120000,437708733957603187136198,20221002T080001,20221002T172025,425,348,251,57
36854,180,45,BA,LAURO DE FREITAS,1120,2169748,ERROR,20220921T102100,023667853936224294148598,20221002T080001,20221002T174231,476,381,257,69
36854,180,456,BA,LAURO DE FREITAS,1732,2064356,7B2579D9,20220921T081200,932758304388929707370462,20221002T080001,20221002T180812,427,353,284,30
36854,180,457,BA,LAURO DE FREITAS,1732,2136145,7B2579D9,20220921T081400,336798814128465907044335,20221002T080001,20221002T173851,421,319,251,37
36854,180,461,BA,LAURO DE FREITAS,1740,2171555,7B2579D9,20220921T082400,892354783584119375387495,20221002T080001,20221002T181431,448,369,257,63
36854,180,463,BA,LAURO DE FREITAS,1740,2052939,7B2579D9,20220921T082900,175182288512748787341270,20221002T080001,20221002T180528,458,377,259,81
36854,180,466,BA,LAURO DE FREITAS,1740,2165364,7B2579D9,20220921T083700,569021001551087629106142,20221002T080001,20221002T175715,459,363,276,45
36919,101,119,BA,LIVRAMENTO DE NOSSA SENHORA,1244,1613127,FA65B99A,20220921T172200,963816117799007362081618,20221002T080001,20221002T185106,356,312,253,38
36919,101,199,BA,LIVRAMENTO DE NOSSA SENHORA,1465,1610681,FA65B99A,20220921T173900,883008598991506101923286,20221002T080001,20221002T194048,402,328,274,26
36994,158,55,BA,MACURURÉ,1228,1809892,4CF32E06,20220921T105300,705502608930319253104228,20221002T080001,20221002T194219,387,323,288,17
37117,37,94,BA,MARACÁS,1023,1066489,6223B884,20220922T170700,341132416044641346253957,20221002T080001,20221002T181503,423,318,250,46
37133,118,138,BA,MARAGOGIPE,1040,1279396,079F5FF0,20220920T093800,854889034091469436806213,20221002T080001,20221002T184633,402,333,253,51
37133,118,228,BA,MARAGOGIPE,1457,1225247,F22E4A7B,20220920T124700,864990069719793845383647,20221002T080001,20221002T200540,415,362,297,37
37133,118,238,BA,MARAGOGIPE,1538,1332316,F22E4A7B,20220920T141700,854889125218731525619008,20221002T080001,20221002T203558,415,359,264,53
37133,118,264,BA,MARAGOGIPE,1392,1298092,66D1D815,20220920T164600,026506061353326499577278,20221002T080001,20221002T184131,354,286,254,11
37222,113,113,BA,MATINA,1031,1662351,C86B3040,20220926T183700,095958582947130364880624,20221002T080001,20221002T192745,408,317,273,24
37222,113,114,BA,MATINA,1040,1650233,C86B3040,20220926T184300,762625365614618746109125,20221002T080041,20221002T190207,359,303,250,23
37222,113,157,BA,MATINA,1015,1655659,C86B3040,20220926T195300,388887596776435240804879,20221002T080128,20221002T182002,374,305,253,39
37222,113,68,BA,MATINA,1015,1656024,C86B3040,20220926T103500,590908897797611930973381,20221002T080001,20221002T184000,388,301,252,29
37222,113,73,BA,MATINA,1031,1675917,C86B3040,20220926T172100,176766992755598603622511,20221002T080001,20221002T192534,420,320,262,30
37222,113,74,BA,MATINA,1031,1673696,C86B3040,20220926T173700,752524682513684311715619,20221002T080139,20221002T190923,412,325,266,26
37222,113,76,BA,MATINA,1031,1654920,C86B3040,20220926T175200,277776425465030215611635,20221002T080218,20221002T200455,418,310,265,24
37214,185,41,BA,MATA DE SÃO JOÃO,1058,1295890,985E3865,20220926T152400,076427462961487359340023,20221002T080001,20221002T175136,428,333,257,45
37214,185,45,BA,MATA DE SÃO JOÃO,1058,1221498,985E3865,20220926T161000,288548118182439227302459,20221002T080001,20221002T172220,407,326,257,38
37273,193,117,BA,MILAGRES,1139,2195897,538C2DF0,20220927T123500,748879676118076972186215,20221002T080001,20221002T200030,387,292,253,18
37311,50,104,BA,MONTE SANTO,1481,1221389,D9FCB8BE,20220921T115300,761311292039482384322447,20221002T080001,20221002T203120,365,291,252,22
37311,50,152,BA,MONTE SANTO,1600,1262020,D9FCB8BE,20220921T161500,690604359832745023481449,20221002T081031,20221002T200458,396,283,254,15
37311,50,159,BA,MONTE SANTO,1325,1268775,D9FCB8BE,20220921T165600,670402109930158074837958,20221002T080001,20221002T194156,385,309,281,14
37311,50,162,BA,MONTE SANTO,1325,1224088,D9FCB8BE,20220921T171600,145149875577375256564101,20221002T080001,20221002T204015,389,300,254,20
37311,50,275,BA,MONTE SANTO,1805,1244803,542ACF48,20220921T201800,751210976119424282222297,20221002T080458,20221002T224829,387,327,299,13
37311,50,83,BA,MONTE SANTO,1325,1261037,DABAAEDF,20220921T161700,347169232820535178282149,20221002T080001,20221002T202430,390,304,273,13
37311,50,88,BA,MONTE SANTO,1350,1242864,DABAAEDF,20220921T164500,993634434285315994102211,20221002T080001,20221002T211919,403,305,258,25
37427,55,148,BA,MULUNGU DO MORRO,1112,1297634,7D25838D,20220921T141000,526142524813003273606499,20221002T084755,20221002T211438,354,300,253,24
37427,55,149,BA,MULUNGU DO MORRO,1090,1262090,7D25838D,20220921T114200,556445916116115841978454,20221002T081205,20221002T213006,397,318,266,35
37427,55,151,BA,MULUNGU DO MORRO,1120,1268249,7D25838D,20220921T114800,758465307536732572142469,20221002T080001,20221002T181833,361,284,258,16
37427,55,152,BA,MULUNGU DO MORRO,1104,1227264,7D25838D,20220921T115400,243314904885030442191348,20221002T080001,20221002T190315,351,288,268,10
37427,55,233,BA,MULUNGU DO MORRO,1171,1264147,7D25838D,20220921T122800,475637198608387934090612,20221002T080001,20221002T200209,388,341,319,9
37427,55,234,BA,MULUNGU DO MORRO,1163,1224198,7D25838D,20220921T123400,192809027880917519870718,20221002T080001,20221002T184249,381,325,298,14
37427,55,242,BA,MULUNGU DO MORRO,1163,1231257,7D25838D,20220921T125900,738263417034986098553412,20221002T080001,20221002T182141,390,318,283,14
37427,55,244,BA,MULUNGU DO MORRO,1180,1229254,7D25838D,20220921T130900,081798983969991116660789,20221002T080001,20221002T195845,393,326,267,31
37478,131,194,BA,MURITIBA,1228,1277963,0D9E70DD,20220921T181900,168957323573716985966364,20221002T080001,20221002T190016,393,311,267,19
37478,131,198,BA,MURITIBA,1163,1280856,0D9E70DD,20220921T182500,017442617758378145833921,20221002T080001,20221002T175005,395,323,270,31
37478,131,203,BA,MURITIBA,1228,1295715,0D9E70DD,20220921T184500,613402123318154160159966,20221002T080001,20221002T181046,394,334,286,21
37478,131,68,BA,MURITIBA,1163,1245823,258904DE,20220921T183400,552896857274930555749134,20221002T080001,20221002T182338,397,318,256,33
37478,131,81,BA,MURITIBA,1163,1230053,258904DE,20220921T193500,148755815233704125174393,20221002T080540,20221002T200729,394,312,257,31
37516,30,165,BA,NAZARÉ,1252,1837471,C3FB2C16,20220927T194400,110732178663230426585230,20221002T080001,20221002T182853,388,322,261,33
37516,30,52,BA,NAZARÉ,1252,1751982,C3FB2C16,20220927T180900,444065013596446232583386,20221002T080001,20221002T182014,402,336,271,37
37532,32,107,BA,NILO PEÇANHA,1031,1780007,89493877,20220927T161400,159758012434676042002727,20221002T080001,20221002T194627,377,328,254,49
37583,119,35,BA,NOVA REDENÇÃO,1031,1606461,97A06B48,20220928T173200,681483447647447310316437,20221002T080132,20221002T201857,405,296,264,17
37591,79,191,BA,NOVA SOURE,1295,1245728,1BF7F6F6,20220919T181600,872635704275828026706398,20221002T080001,20221002T194626,387,298,264,14
37630,81,172,BA,OLINDINA,1023,1247768,C0094A18,20220922T183600,744541749194359822280835,20221002T081955,20221002T184656,444,293,263,26
37630,81,221,BA,OLINDINA,1260,1259557,C0094A18,20220922T172000,663733097886653336766335,20221002T080001,20221002T190623,417,320,293,10
37710,89,11,BA,PALMEIRAS,1090,1625478,8A48759A,20220927T134500,490504494430024734543454,20221002T081955,20221003T012504,424,332,291,19
37710,89,19,BA,PALMEIRAS,1074,1618229,8A48759A,20220927T103200,086463145989980448086316,20221002T081750,20221002T194659,428,341,289,33
37710,89,48,BA,PALMEIRAS,1074,1611727,8A48759A,20220927T114400,541009705935782248650946,20221002T081705,20221002T175712,403,326,262,37
37710,89,9,BA,PALMEIRAS,1074,1601003,8A48759A,20220927T095200,530908524034533452265770,20221002T082218,20221002T190111,429,340,280,35
37699,175,77,BA,PALMAS DE MONTE ALTO,1384,2167507,1EE397D5,20220927T144300,112924376397611953426893,20221002T080001,20221002T202228,352,292,261,15
37699,175,79,BA,PALMAS DE MONTE ALTO,1414,2201035,1EE397D5,20220927T145700,082621562794959731740128,20221002T080001,20221002T200355,379,315,261,25
37770,52,100,BA,PARIPIRANGA,1155,1228992,262EDE37,20220926T163100,083065170563485485573817,20221002T080001,20221002T213419,385,321,257,32
37770,52,36,BA,PARIPIRANGA,1104,1259244,30F29D0A,20220926T162800,709227572392503469675932,20221002T080001,20221002T192856,374,311,250,39
37770,52,37,BA,PARIPIRANGA,1104,1240766,30F29D0A,20220926T163500,992156973521677968980287,20221002T080001,20221002T183748,374,307,253,34
37770,52,68,BA,PARIPIRANGA,1155,1223903,262EDE37,20220926T152200,678924972922949115687683,20221002T080001,20221002T203409,383,306,261,24
37753,173,101,BA,PARATINGA,1430,1657895,C9D95D9C,20220923T190500,002791206946475524445961,20221002T080001,20221002T184601,416,335,258,58
37753,173,108,BA,PARATINGA,1031,1656731,C9D95D9C,20220923T195100,447135419590088366187815,20221002T080001,20221002T195240,399,290,256,26
37753,173,128,BA,PARATINGA,1147,1674626,C9D95D9C,20220923T220800,558246663701531517614681,20221002T080001,20221002T190732,415,311,258,32
37753,173,129,BA,PARATINGA,1147,1668020,C9D95D9C,20220923T221600,285519503974216974198047,20221002T080001,20221002T191649,409,324,262,45
37753,173,131,BA,PARATINGA,1155,1656434,C9D95D9C,20220923T223100,659256062211411882045874,20221002T080735,20221002T200121,389,313,253,35
37753,173,132,BA,PARATINGA,1155,1673788,C9D95D9C,20220923T223800,144105667860399207301644,20221002T080001,20221002T202312,389,309,252,38
37753,173,149,BA,PARATINGA,1465,1656178,07A963C5,20220923T174500,679458038351286323173405,20221002T080001,20221002T195034,408,328,254,62
37753,173,150,BA,PARATINGA,1260,1672344,07A963C5,20220923T175200,103701545794597848280453,20221002T082009,20221002T214322,386,326,296,18
37753,173,158,BA,PARATINGA,1473,1655530,07A963C5,20220923T185000,760367089560225595597542,20221002T080001,20221002T174559,362,289,254,21
37753,173,185,BA,PARATINGA,1430,1669525,07A963C5,20220923T212800,750266957559808074149173,20221002T080001,20221002T190506,421,329,264,47
37818,181,213,BA,PAULO AFONSO,1120,1760307,ERROR,20220928T163600,235899813100168518058809,20221002T080001,20221002T185344,425,316,274,27
37818,181,217,BA,PAULO AFONSO,1163,1810633,E8F0619D,20220928T092000,397415411747071090828741,20221002T080001,20221002T191657,397,292,254,21
37818,84,117,BA,PAULO AFONSO,1309,1770423,3C63CE73,20220926T104000,740974678600501095800541,20221002T080001,20221002T192359,465,320,250,44
37818,84,167,BA,PAULO AFONSO,1422,1765797,3C63CE73,20220926T133900,730873015399367724006104,20221002T080001,20221002T193836,445,344,260,58
37818,84,168,BA,PAULO AFONSO,1430,1793360,3C63CE73,20220926T134600,973297366823487982211212,20221002T080001,20221002T174058,439,344,262,63
37818,84,190,BA,PAULO AFONSO,1309,1781212,3C63CE73,20220926T145200,983398709624411993987661,20221002T080334,20221002T185804,458,333,266,48
37818,84,252,BA,PAULO AFONSO,1457,1788624,7A90E092,20220926T090600,417641165914151612456683,20221002T080001,20221002T182548,416,307,261,25
37818,84,255,BA,PAULO AFONSO,1422,1770348,7A90E092,20220926T092000,730873814546231048510570,20221002T080001,20221002T184316,436,350,282,51
37818,84,282,BA,PAULO AFONSO,1309,1760324,7A90E092,20220926T104900,619661576434008856728894,20221002T080001,20221002T181706,441,345,271,53
37818,84,303,BA,PAULO AFONSO,1430,1753975,7A90E092,20220926T112100,447944046917207435140208,20221002T080001,20221002T180000,448,354,257,74
37818,84,306,BA,PAULO AFONSO,1457,1825283,7A90E092,20220926T112800,619661542234862432424535,20221002T080239,20221002T173711,414,290,256,23
37818,84,320,BA,PAULO AFONSO,1422,1785307,7A90E092,20220926T114800,286328690301712153123544,20221002T080001,20221002T185449,453,352,284,39
37818,84,326,BA,PAULO AFONSO,1457,1808634,7A90E092,20220926T134100,195419266792355043419613,20221002T081213,20221002T192238,408,303,251,24
37818,84,342,BA,PAULO AFONSO,1457,1825564,7A90E092,20220926T141400,922792696165134249273670,20221002T080001,20221002T180131,415,297,251,28
37818,84,348,BA,PAULO AFONSO,1422,1811004,7A90E092,20220926T143400,094409523082485550723445,20221002T080001,20221002T180431,443,341,271,48
37818,84,356,BA,PAULO AFONSO,1309,1839209,86FE74E6,20220926T090500,882388166288552637163971,20221002T080001,20221002T182627,453,326,251,48
37818,84,359,BA,PAULO AFONSO,1457,1768079,86FE74E6,20220926T092700,599459201359587604516533,20221002T080157,20221002T175322,425,304,261,28
37818,84,365,BA,PAULO AFONSO,1422,1766313,86FE74E6,20220926T095600,528752768952718062163110,20221002T080149,20221002T182057,433,325,257,41
37818,84,380,BA,PAULO AFONSO,1422,1810697,86FE74E6,20220926T110100,569156393656144482073959,20221002T080001,20221002T172546,423,320,252,50
37818,84,399,BA,PAULO AFONSO,1821,1841185,86FE74E6,20220926T143800,488348370648151939432436,20221002T080001,20221002T185923,396,313,252,38
37834,130,124,BA,PEDRÃO,1023,1767125,1962B9C4,20220926T090600,274857948813011386759719,20221002T080001,20221002T183637,411,329,279,28
37834,130,125,BA,PEDRÃO,1023,1768046,1962B9C4,20220926T091100,830413617769319160780869,20221002T080001,20221002T175443,405,314,261,35
37834,130,126,BA,PEDRÃO,1023,1764599,1962B9C4,20220926T091800,729302614758698766726713,20221002T080001,20221002T191351,424,312,252,28
37834,130,128,BA,PEDRÃO,1023,1764555,1962B9C4,20220926T092400,163746271102945503128194,20221002T080001,20221002T184047,396,319,260,36
37834,130,149,BA,PEDRÃO,1082,1767690,1962B9C4,20220926T095800,214251574907545330230812,20221002T080001,20221002T174343,391,308,253,28
37834,130,163,BA,PEDRÃO,1252,1756709,1962B9C4,20220926T101600,315261152817220877210597,20221002T080001,20221002T172358,369,294,254,20
37850,51,95,BA,PEDRO ALEXANDRE,1090,1825394,0D9188F3,20220927T092500,445190623255383947387183,20221002T080817,20221002T201428,412,333,260,41
37893,195,19,BA,PILÃO ARCADO,1163,1068264,B819AABA,20220921T102400,280655349198695048451632,20221002T081501,20221002T201439,380,299,271,18
37893,195,20,BA,PILÃO ARCADO,1163,1044039,B819AABA,20220921T103200,543281685724908211439287,20221002T082143,20221002T200533,398,301,261,25
37893,195,45,BA,PILÃO ARCADO,1333,1051516,5F8DEA6D,20220921T095200,714998544439171059983083,20221002T080001,20221002T205510,410,315,284,11
37893,195,88,BA,PILÃO ARCADO,1660,1018728,A7CAC2BD,20220921T093800,644291089991340578018560,20221002T080001,20221002T224144,427,332,301,6
37915,117,51,BA,PINDAÍ,1015,2012214,133B8BF7,20220921T160400,940987400251835398666497,20221002T080001,20221002T175929,386,318,253,43
38032,59,130,BA,POÇÕES,1163,2049341,78A19E81,20220921T102800,308664604736990395271013,20221002T080001,20221002T175306,378,297,262,11
38032,59,298,BA,POÇÕES,1554,2053784,A3CA131E,20220921T104400,126846818510711395189484,20221002T080001,20221002T173225,383,286,257,6
38067,149,192,BA,PONTO NOVO,1228,1262879,6202BB3F,20220919T185700,144850083564526707701312,20221002T081620,20221002T210428,393,314,275,24
38067,149,193,BA,PONTO NOVO,1210,1298381,6202BB3F,20220919T190300,266062313876028390424606,20221002T080001,20221002T191341,390,296,258,20
38075,121,259,BA,PORTO SEGURO,1163,1656436,4397F82D,20220923T135300,174451699258293857451201,20221002T080456,20221002T201710,397,367,359,5
38075,122,539,BA,PORTO SEGURO,1538,1658293,987592AE,20220923T135500,669311668472920645377375,20221002T080333,20221002T184957,388,338,293,30
38075,122,602,BA,PORTO SEGURO,1538,1657596,D9F1C123,20220922T130000,022947785906397743755331,20221002T080001,20221002T184821,382,316,287,20
38130,95,487,BA,PRESIDENTE DUTRA,1180,1221600,DE57CC75,20220926T211100,236841921918975192596009,20221002T080230,20221002T181140,364,310,258,33
38130,95,492,BA,PRESIDENTE DUTRA,1120,1221474,DE57CC75,20220926T215300,519669724646759982218556,20221002T080001,20221002T190719,412,373,335,23
38130,95,497,BA,PRESIDENTE DUTRA,1171,1224415,DE57CC75,20220926T113700,661184423161930969644209,20221002T080001,20221002T201301,407,330,279,37
38130,95,503,BA,PRESIDENTE DUTRA,1198,1245792,6625B9B2,20220926T220600,075225858597182427088020,20221002T080001,20221002T172615,350,317,279,28
35130,102,140,,,1228,1229260,95DD2E5D,20220921T175700,870518879353531772797237,20221002T080555,20221002T213827,390,318,255,36
38199,102,227,BA,QUIJINGUE,1228,1220645,A6AEE497,20220921T091400,847615936088080222724105,20221002T080001,20221002T203024,381,304,251,26
38210,67,144,BA,REMANSO,1260,1030674,A2A0CFC9,20220927T164100,215140211845797090098136,20221002T080002,20221002T231130,393,311,254,33
38210,67,147,BA,REMANSO,1287,1176569,54671073,20220927T151400,669685809589079222905729,20221002T080001,20221002T202213,412,331,302,14
38210,67,228,BA,REMANSO,1422,1187882,A2A0CFC9,20220927T122700,013120213025391754877428,20221002T082851,20221002T210212,387,302,269,11
